,matlab,python,delta
1552453_a_at,-181.566427,190.5422128005433,-8.975785800543292
1552455_at,-187.376381,187.24803768486532,0.12834331513468555
1552456_a_at,-133.111554,136.98821593166338,-3.8766619316633637
1552457_a_at,-199.552925,203.61002303026166,-4.05709803026167
1552458_at,-201.24677,200.38784984930385,0.8589201506961501
1552459_a_at,-176.797488,177.58690619358168,-0.789418193581696
1552461_at,-202.150293,201.9145311759144,0.23576182408561408
1552463_at,-161.061231,160.22169754079044,0.839533459209548
1552466_x_at,-221.34645899999998,215.23837449642699,6.1080845035729965
1552467_at,-156.134899,161.59079448613235,-5.455895486132363
1552468_a_at,-170.941023,170.47385603070643,0.46716696929357227
1552470_a_at,-146.592634,131.7448436973018,14.8477903026982
1552472_a_at,-143.463335,152.8308990575832,-9.367564057583195
1552473_at,-196.602582,192.3377330815534,4.264848918446603
1552474_a_at,-150.643677,154.67456030053634,-4.030883300536345
1552476_s_at,-134.500154,134.88239643594258,-0.38224243594257246
1552477_a_at,-191.806487,193.03715236727479,-1.2306653672747814
1552478_a_at,-188.509794,188.7954975124372,-0.28570351243720893
1552480_s_at,-163.019589,197.00711365615027,-33.98752465615027
1552481_s_at,-192.438107,191.20597131869312,1.232135681306886
1552482_at,-177.193912,185.29174607150705,-8.097834071507037
1552484_at,-154.202322,158.33887595494195,-4.136553954941945
1552485_at,-170.958376,172.14015833571906,-1.1817823357190775
1552486_s_at,-205.628711,204.3630532361852,1.2656577638148008
1552487_a_at,-218.502348,217.03225246140244,1.470095538597576
1552489_s_at,-98.14339100000001,217.48381340159693,-119.34042240159692
1552490_at,-142.659641,144.15746488971538,-1.4978238897153915
1552491_at,-158.863677,160.09992406735884,-1.2362470673588462
1552493_s_at,-164.709977,168.9416464652436,-4.231669465243584
1552494_at,-180.594659,188.7686663561667,-8.174007356166697
1552496_a_at,-185.19553,192.57867112580513,-7.383141125805139
1552497_a_at,-141.40356,142.36758739765276,-0.9640273976527567
1552498_at,-178.52488300000002,177.77109741566764,0.7537855843323769
1552499_a_at,-164.75127700000002,165.57900682256923,-0.8277298225692107
1552501_a_at,-180.74988100000002,188.05375827310388,-7.303877273103865
1552502_s_at,-160.838463,161.5899554560384,-0.7514924560384202
1552503_at,-181.859899,181.78675653553464,0.07314246446537709
1552504_a_at,-178.115644,183.9635975916833,-5.847953591683307
1552506_at,-192.970482,194.61661765288594,-1.6461356528859312
1552507_at,-172.02754,172.75537795770177,-0.7278379577017802
1552508_at,-201.81968700000002,201.9018738704033,-0.08218687040329087
1552509_a_at,-181.92797,183.66452293018196,-1.736552930181972
1552510_at,-71.185154,75.62202715898614,-4.436873158986145
1552511_a_at,-174.220809,181.89011871225105,-7.669309712251049
1552514_at,-199.487926,197.4759715505534,2.0119544494465913
1552515_at,-198.315641,196.36721497876096,1.9484260212390438
1552516_a_at,-195.352461,198.4331340386508,-3.0806730386507866
1552518_s_at,-197.68376899999998,197.04683779072295,0.6369312092770372
1552519_at,-180.94745600000002,181.50176170938258,-0.554305709382561
1552520_at,-164.612339,165.00205336656563,-0.3897143665656415
1552521_a_at,-203.519554,205.39396621681897,-1.8744122168189676
1552522_at,-188.862142,185.5297009987429,3.3324410012571093
1552523_a_at,-170.067421,170.4903336764356,-0.42291267643560104
1552524_at,-141.972016,151.1879199197462,-9.21590391974621
1552526_at,-138.892502,147.44179216093772,-8.549290160937716
1552528_at,-174.35422,180.04084108893338,-5.686621088933379
1552531_a_at,-186.948725,188.27752577148084,-1.328800771480843
1552532_a_at,-180.125721,191.64844160270655,-11.522720602706556
1552535_at,-126.25156000000001,129.67611399899516,-3.424553998995151
1552536_at,-75.509474,86.01985841004233,-10.510384410042334
1552538_a_at,-156.433708,157.41072738933443,-0.9770193893344299
1552540_s_at,-188.006624,186.51047298475757,1.4961510152424182
1552541_at,-137.333138,136.92317684786434,0.40996115213565076
1552542_s_at,-160.493335,160.0906248269597,0.40271017304030465
1552543_a_at,-144.103025,144.20948789590196,-0.10646289590195579
1552544_at,-182.15655800000002,182.53050776311147,-0.37394976311145456
1552546_a_at,-185.80909599999998,186.08469183094016,-0.27559583094017626
1552548_at,-178.01296200000002,178.5553925829436,-0.5424305829435809
1552549_a_at,-142.666526,151.22281987135432,-8.556293871354313
1552552_s_at,-177.89021499999998,176.25648318512685,1.63373181487313
1552553_a_at,-172.16486,174.28945114471387,-2.124591144713861
1552554_a_at,-181.817482,180.75599615932785,1.0614858406721623
1552555_at,-151.31000600000002,152.94068820333393,-1.6306822033339188
1552557_a_at,-181.71926399999998,179.93915249726288,1.7801115027370997
1552558_a_at,-164.609079,164.8426402883302,-0.2335612883301792
1552559_a_at,-167.950629,171.57029217555638,-3.619663175556383
1552562_at,-164.495448,167.9183806003454,-3.4229326003453764
1552563_a_at,-177.975797,177.7844007892574,0.19139621074259594
1552564_at,-183.899898,182.36298126966207,1.5369167303379356
1552566_at,-96.81698399999999,100.44429623442669,-3.6273122344266966
1552568_at,-181.232416,185.34323666340697,-4.110820663406969
1552569_a_at,-183.92973,184.48526080504982,-0.5555308050498127
1552570_at,-194.58275700000002,198.48181204619854,-3.8990550461985265
1552572_a_at,-211.04483599999998,209.76176986803534,1.283066131964631
1552573_s_at,-163.866947,215.74138438462327,-51.87443738462326
1552575_a_at,-185.538161,186.21543850872234,-0.6772775087223408
1552576_at,-151.79931499999998,151.74981959770946,0.04949540229051763
1552578_a_at,-197.354848,197.91600507640106,-0.5611570764010594
1552579_a_at,-205.520198,205.9578607399131,-0.4376627399130939
1552580_at,-200.264349,201.23084053019733,-0.9664915301973167
1552582_at,-176.649464,186.22627302951534,-9.576809029515346
1552583_s_at,-177.475966,179.9439330917475,-2.4679670917475107
1552584_at,-158.781778,161.72330808037609,-2.941530080376083
1552585_s_at,-170.121749,170.99068535034735,-0.8689363503473544
1552586_at,-162.15168400000002,161.979057726702,0.17262627329802172
1552587_at,-154.004889,152.44475625555037,1.5601327444496178
1552588_a_at,-200.318224,200.6369034425422,-0.31867944254221925
1552590_a_at,-185.710855,190.02199294866415,-4.31113794866414
1552592_at,-194.079928,195.25231263829096,-1.1723846382909642
1552594_at,-166.215201,167.65916871580953,-1.4439677158095208
1552596_at,-175.825971,175.39650316809895,0.4294678319010643
1552598_at,-192.187837,192.26713715948645,-0.07930015948645064
1552599_at,-158.48386599999998,159.20963563668568,-0.7257696366856976
1552602_at,-135.26868100000002,140.18928480880297,-4.920603808802952
1552604_at,-203.373932,206.7273932172045,-3.3534612172045115
1552605_s_at,-173.413259,183.5455054335821,-10.132246433582083
1552607_at,-166.479742,166.69152370339523,-0.21178170339524627
1552608_at,-163.32266,162.6210308001597,0.7016291998403119
1552609_s_at,-186.511564,185.82555835328327,0.6860056467167226
1552610_a_at,-126.661588,130.84316162164254,-4.181573621642542
1552611_a_at,-193.692671,193.5845404775888,0.10813052241118726
1552612_at,-163.381434,162.6956923986567,0.6857416013433237
1552613_s_at,-210.778655,209.28129118044254,1.4973638195574495
1552615_at,-83.639979,93.33151856288406,-9.69153956288406
1552616_a_at,-192.347322,193.93783248338977,-1.590510483389778
1552617_a_at,-178.07626100000002,181.25351349650853,-3.1772524965085154
1552618_at,-149.735255,149.60464280883733,0.13061219116266898
1552619_a_at,-198.738274,197.97330329501986,0.7649707049801293
1552620_at,-135.626927,135.9210341958462,-0.2941071958462089
1552621_at,-134.645167,134.66402185984538,-0.018854859845390592
1552622_s_at,-197.471452,197.4869205857474,-0.015468585747413499
1552623_at,-147.46164199999998,157.19739516135024,-9.73575316135026
1552625_a_at,-179.482701,179.06158037030772,0.42112062969226827
1552626_a_at,-161.419896,161.39453622560663,0.025359774393365342
1552627_a_at,-194.75098400000002,194.85741648374199,-0.10643248374196901
1552628_a_at,-154.930091,154.04290853185435,0.887182468145653
1552629_a_at,-177.543528,184.0863714288019,-6.542843428801888
1552630_a_at,-158.108662,162.50877122756327,-4.400109227563263
1552631_a_at,-148.806398,149.17033760600617,-0.3639396060061699
1552632_a_at,-182.770283,174.81825934772436,7.952023652275642
1552633_at,-96.84485600000001,107.06849921867547,-10.223643218675463
1552634_a_at,-204.166557,202.0215993945528,2.1449576054472175
1552637_at,-196.592699,195.49974326278382,1.0929557372161867
1552639_at,-164.07964199999998,164.35685250618246,-0.27721050618248455
1552641_s_at,-162.614873,165.5620748761021,-2.947201876102099
1552643_at,-180.317996,179.8190607835133,0.49893521648670003
1552644_a_at,-130.960505,131.05651743071357,-0.09601243071355725
1552646_at,-145.630357,147.08099868493326,-1.4506416849332595
1552648_a_at,-176.442148,177.17651504016044,-0.7343670401604356
1552649_a_at,-207.905606,208.92604872799186,-1.020442727991849
1552651_a_at,-147.346769,155.42022550559562,-8.07345650559563
1552652_at,-104.707944,104.65071165801979,0.05723234198021032
1552656_s_at,-145.50167199999999,146.6729525588534,-1.1712805588534252
1552657_a_at,-185.23888,192.60150749472496,-7.362627494724961
1552658_a_at,-177.36247,177.5827172435772,-0.22024724357720515
1552660_a_at,-148.081696,150.60552780514092,-2.5238318051409294
1552661_at,137.01116100000002,225.57463056262628,-362.5857915626263
1552662_a_at,-177.913061,178.95655302770786,-1.043492027707856
1552663_a_at,-78.46354699999999,78.6414180028902,-0.17787100289021396
1552664_at,-85.920542,94.75744555761366,-8.836903557613667
1552665_at,-197.808478,198.21455134753498,-0.4060733475349707
1552666_a_at,-187.47962900000002,185.34429925203113,2.135329747968882
1552667_a_at,-171.751096,180.81801709092534,-9.066921090925348
1552669_at,-195.354761,188.34170464317143,7.013056356828571
1552670_a_at,-164.594258,163.78259660694707,0.8116613930529297
1552671_a_at,-169.37868899999998,178.24914653746612,-8.870457537466137
1552672_a_at,-176.817219,178.47204847712374,-1.6548294771237408
1552673_at,-213.910709,218.1983875571172,-4.287678557117204
1552674_at,-195.19073600000002,192.4321843571151,2.7585516428849246
1552675_at,-218.42617599999997,219.3680299094389,-0.9418539094389189
1552676_at,-182.701653,188.08376278440872,-5.382109784408726
1552677_a_at,-154.681571,155.06166942895211,-0.38009842895212387
1552678_a_at,-140.555826,140.47103444329503,0.08479155670497107
1552680_a_at,-150.413426,148.0150217855476,2.3984042144523983
1552682_a_at,-183.399151,182.03710125790985,1.3620497420901359
1552684_a_at,-196.67195800000002,196.18752944789952,0.4844285521004963
1552685_a_at,-171.321234,171.376316216737,-0.05508221673699154
1552686_at,-161.750378,163.04526741735714,-1.2948894173571261
1552687_a_at,-186.267624,186.04388164960682,0.223742350393195
1552689_at,-204.190144,205.50240193852295,-1.3122579385229471
1552690_a_at,-173.535791,173.9057495334993,-0.3699585334993003
1552691_at,-197.31681899999998,203.85333116386903,-6.536512163869048
1552693_at,-190.630404,201.13500046031407,-10.504596460314076
1552694_at,-158.763405,213.73967895657967,-54.97627395657966
1552695_a_at,-146.542043,147.3544720952354,-0.8124290952353874
1552696_at,-204.026861,204.8948017678415,-0.8679407678415032
1552698_at,-171.532502,171.6635793332519,-0.13107733325190907
1552701_a_at,-203.299506,203.80891569910753,-0.5094096991075219
1552703_s_at,-198.14254,199.67653588713793,-1.5339958871379338
1552705_at,-122.17111899999999,159.41096292177198,-37.23984392177199
1552708_a_at,-216.71478599999998,217.00436499532515,-0.2895789953251722
1552711_a_at,-152.026577,152.55048412089107,-0.5239071208910673
1552712_a_at,-200.816556,201.01059310379617,-0.19403710379617678
1552713_a_at,-160.870436,158.46343581523826,2.407000184761756
1552714_at,-211.383546,211.71955482967664,-0.3360088296766435
1552715_a_at,-205.873611,210.87479321637397,-5.001182216373962
1552716_at,-177.349593,177.87038193355488,-0.5207889335548828
1552717_s_at,-150.794738,160.77592486073877,-9.981186860738774
1552718_at,-170.506013,170.5355985180184,-0.029585518018393486
1552719_at,-188.586112,189.09992446035258,-0.5138124603525682
1552721_a_at,-202.967095,202.5230707776,0.44402422240000305
1552722_at,-193.22796100000002,195.01580757116773,-1.7878465711677052
1552724_at,-135.603533,127.26491816037318,8.338614839626814
1552725_s_at,-180.75155700000002,179.80841970435262,0.9431372956474036
1552726_at,-159.06,159.12475172149428,-0.06475172149427522
1552727_s_at,-140.046409,138.80040727497,1.2460017250299984
1552729_at,-159.87756299999998,158.71539766092775,1.1621653390722315
1552730_at,-167.260961,167.0303149758288,0.2306460241712216
1552731_at,-170.136166,176.57781451654913,-6.441648516549122
1552732_at,-164.869889,164.6718601018245,0.19802889817549385
1552733_at,-173.444348,171.729965225877,1.7143827741229813
1552734_at,-172.05433100000002,169.54032218315487,2.5140088168451484
1552735_at,-184.148703,183.19763053784513,0.9510724621548832
1552736_a_at,-198.544725,197.6012574595768,0.9434675404231996
1552737_s_at,-139.271037,143.9162703676456,-4.645233367645602
1552738_a_at,-163.262483,161.05294704947286,2.2095359505271404
1552739_s_at,-199.540985,198.69332335333607,0.8476616466639371
1552740_at,-148.356703,202.99713589046445,-54.64043289046444
1552742_at,-174.233976,174.19013969986656,0.04383630013344941
1552743_at,-177.04223000000002,176.7813172698954,0.26091273010462146
1552745_at,-156.965315,153.93496553644496,3.0303494635550408
1552747_a_at,-195.484763,195.83943534712714,-0.3546723471271491
1552749_a_at,-178.333807,178.62717166070263,-0.2933646607026219
1552750_at,-147.039812,154.36058410759065,-7.320772107590642
1552751_a_at,-161.909027,164.67214733955544,-2.763120339555428
1552752_a_at,-106.121875,141.2327572430213,-35.110882243021294
1552754_a_at,-200.244853,197.73382487904303,2.511028120956979
1552755_at,-155.172597,161.5919813399581,-6.4193843399581
1552757_s_at,-193.29823000000002,197.037549777947,-3.7393197779469745
1552758_at,-187.04759099999998,186.21366789466987,0.8339231053301148
1552760_at,-157.717599,168.26289475988779,-10.545295759887779
1552761_at,-163.810094,166.01084397473642,-2.200749974736425
1552763_at,-200.390718,206.05616337734264,-5.66544537734265
1552765_x_at,-211.55501,207.88181237554545,3.673197624454559
1552766_at,-213.435417,215.23552992775257,-1.800112927752565
1552767_a_at,-222.963448,222.17116922405927,0.7922787759407299
1552768_at,-177.79771100000002,179.79221010069057,-1.9944991006905468
1552769_at,-168.60676899999999,171.4130502058691,-2.8062812058691122
1552770_s_at,-140.827949,139.58199272654414,1.245956273455846
1552771_a_at,-161.437694,163.5205474675161,-2.0828534675161166
1552772_at,-191.553227,189.9021442386943,1.6510827613057018
1552773_at,-146.22638700000002,145.92387631934005,0.3025106806599638
1552774_a_at,-171.224922,174.70421207649127,-3.4792900764912815
1552775_at,-167.284518,180.32979809482973,-13.045280094829735
1552777_a_at,-179.722554,187.14219585913742,-7.419641859137414
1552779_a_at,-166.068836,165.4515587497857,0.6172772502143005
1552782_at,-168.7285,168.6504028422315,0.07809715776849657
1552783_at,-109.42902600000001,215.8982832576999,-106.46925725769988
1552785_at,-196.766678,195.19549771895203,1.5711802810479867
1552787_at,-202.470594,203.10142423623634,-0.6308302362363349
1552788_a_at,-164.926636,164.96762017107264,-0.040984171072636855
1552789_at,-206.696536,209.81277063039764,-3.116234630397628
1552790_a_at,-124.77836200000002,124.56563506984544,0.21272693015457378
1552791_a_at,-204.831035,207.85328839275536,-3.0222533927553457
1552792_at,-194.737259,194.60073608666374,0.13652291333625044
1552793_at,-178.857293,186.51134972266678,-7.65405672266678
1552794_a_at,-202.85400900000002,200.6195640894535,2.2344449105465287
1552796_a_at,-188.198005,187.57422365105327,0.6237813489467214
1552797_s_at,-194.67825200000001,197.6789451744328,-3.000693174432797
1552798_a_at,-142.956469,158.15627983334682,-15.199810833346817
1552799_at,-143.70893600000002,150.91366703372466,-7.2047310337246415
1552800_at,-158.069344,158.67028898039848,-0.6009449803984808
1552801_at,-188.543063,188.44314918590433,0.09991381409565747
1552803_a_at,-185.201302,192.95634990259873,-7.755047902598733
1552804_a_at,-189.906732,187.4822169908967,2.4245150091033167
1552806_a_at,-197.711671,200.37384278215288,-2.662171782152882
1552807_a_at,-160.85646699999998,170.12596612128777,-9.269499121287794
1552808_at,-203.772762,205.39907367536074,-1.6263116753607392
1552809_at,-149.752475,146.82691782220124,2.9255571777987655
1552811_at,-164.98689,172.506943824586,-7.520053824586
1552812_a_at,-135.833392,136.0422022062869,-0.2088102062868984
1552813_at,-197.885757,204.05146683706195,-6.165709837061939
1552814_a_at,-186.616397,187.56105165250466,-0.9446546525046529
1552816_at,-202.187373,201.6873134587077,0.5000595412923019
1552818_a_at,-193.000125,197.95691102045149,-4.956786020451489
1552819_at,-174.72001,173.33957374594615,1.3804362540538477
1552822_at,-166.512045,166.8124560452684,-0.30041104526839035
1552825_at,-146.51331299999998,146.75834659461697,-0.24503359461698437
1552826_at,-192.660232,193.07976469166022,-0.41953269166020846
1552827_s_at,-111.030174,109.62671544230258,1.4034585576974195
1552828_at,-171.83526799999999,175.0964874239359,-3.261219423935927
1552829_at,-151.88396,152.58596015272906,-0.702000152729056
1552830_at,-187.438647,191.11165920309426,-3.6730122030942596
1552833_at,-176.996625,183.40569977283135,-6.40907477283136
1552834_at,-189.457984,188.93355136459084,0.5244326354091697
1552835_at,-118.19521999999999,121.2696251570928,-3.074405157092812
1552836_at,-173.04961200000002,172.0639427653951,0.9856692346049272
1552837_at,-216.979229,217.09519798121755,-0.11596898121754862
1552839_at,-169.104599,166.04214185763027,3.0624571423697375
1552841_s_at,-178.730435,178.669640885025,0.060794114975010416
1552842_at,-182.093176,189.6662091564483,-7.573033156448304
1552843_at,-154.560316,158.1072860778428,-3.5469700778427864
1552845_at,-182.00173,184.6297426252306,-2.628012625230582
1552846_s_at,-124.587322,124.59267656490066,-0.0053545649006565554
1552848_a_at,-194.614237,195.30642547589193,-0.6921884758919248
1552849_at,-197.45601200000002,196.6277453840585,0.8282666159415157
1552851_at,-197.083898,202.229014287533,-5.145116287533
1552852_a_at,-190.553226,196.74893744474545,-6.195711444745456
1552853_at,-244.545295,248.12058907379654,-3.5752940737965275
1552854_a_at,-169.723716,179.8734917494417,-10.149775749441716
1552856_at,-187.943853,191.3878453999211,-3.4439923999211146
1552857_a_at,-121.091829,126.14853947222187,-5.056710472221866
1552858_at,0.21415700000000001,234.28237726559647,-234.49653426559647
1552860_at,-203.088448,203.69777267315698,-0.6093246731569764
1552862_at,-199.626692,200.8635696045094,-1.2368776045094023
1552863_a_at,-128.56123200000002,130.0497735808089,-1.488541580808885
1552865_a_at,-107.566755,111.8227940676885,-4.256039067688505
1552867_at,-204.759049,203.97747639209126,0.7815726079087426
1552868_at,-137.360457,138.3008203556984,-0.9403633556983948
1552870_s_at,-215.49826099999999,224.30286372408148,-8.80460272408149
1552872_at,-171.480153,178.05788909910063,-6.577736099100633
1552873_s_at,-131.606434,131.45793526683457,0.1484987331654395
1552875_a_at,-202.114935,200.53828406578012,1.5766509342198844
1552876_at,-187.704864,188.4553610515173,-0.7504970515173
1552877_s_at,-179.11276,179.9517334629814,-0.8389734629813859
1552878_at,-189.14836699999998,195.63810091354324,-6.489733913543262
1552879_a_at,-187.57513,187.07032044105912,0.5048095589408774
1552880_at,-196.28690600000002,196.06898607301005,0.2179199269899641
1552882_a_at,-181.864529,181.77826292534914,0.08626607465086522
1552884_at,-187.281895,186.96094109573096,0.32095390426903236
1552885_a_at,-161.341859,164.05496647412247,-2.7131074741224666
1552887_at,-147.86451499999998,149.99606717679674,-2.1315521767967596
1552889_a_at,-70.219409,79.90306648157087,-9.683657481570876
1552890_a_at,-178.725044,186.48241639207617,-7.757372392076178
1552892_at,-158.795996,164.83319744970885,-6.037201449708846
1552893_at,-149.019158,148.88698973787925,0.13216826212075716
1552895_a_at,-188.770658,187.35301937128287,1.4176386287171283
1552897_a_at,-170.279883,169.17318872351441,1.106694276485598
1552898_a_at,-194.160619,194.92182025104364,-0.7612012510436443
1552899_at,-172.861534,171.954742460208,0.9067915397920103
1552900_a_at,-151.83230600000002,152.2257459384096,-0.39343993840958547
1552902_a_at,-157.74692199999998,156.9604801672052,0.7864418327947931
1552903_at,-187.650481,187.54023794548576,0.11024305451425676
1552904_at,-175.09575,206.5765997231898,-31.480849723189777
1552906_at,-211.489841,209.52203277867898,1.967808221321036
1552908_at,-196.492378,198.63553513497598,-2.1431571349759793
1552910_at,-189.595402,190.3007089405418,-0.7053069405417887
1552911_at,-165.639525,181.66403649913084,-16.024511499130853
1552912_a_at,-205.859591,205.18004732529755,0.6795436747024439
1552913_at,-208.131522,207.1427584528528,0.9887635471471867
1552914_a_at,-137.202347,144.53609896728713,-7.333751967287128
1552915_at,-182.26275800000002,181.74832564644288,0.5144323535571402
1552917_at,-173.890807,171.57357536298196,2.3172316370180397
1552919_at,-196.018071,195.89842732702527,0.11964367297471767
1552921_a_at,-194.44665,194.8140290101434,-0.36737901014339513
1552922_at,-176.086021,181.55674964360105,-5.470728643601063
1552923_a_at,-189.134738,191.00227532218685,-1.8675373221868483
1552924_a_at,-162.083934,171.39692791410434,-9.31299391410434
1552925_at,-183.639298,186.83345718160282,-3.194159181602828
1552927_at,-199.80361399999998,204.02243267020782,-4.218818670207838
1552928_s_at,-214.881309,210.54595129038228,4.3353577096177105
1552929_at,-211.519183,210.89037043690863,0.6288125630913726
1552930_at,-99.596056,105.41024781870146,-5.81419181870146
1552931_a_at,-178.487828,178.37214183063057,0.11568616936943954
1552932_at,-190.34088300000002,192.773049687168,-2.432166687167978
1552933_at,-180.069392,179.37425019979548,0.6951418002045102
1552935_at,-167.09014299999998,166.2726713466867,0.8174716533132766
1552937_s_at,-170.087208,170.09350946096134,-0.006301460961338989
1552938_at,-174.408508,175.02641139590935,-0.6179033959093374
1552939_at,-182.619091,197.7331732349351,-15.114082234935097
1552940_at,-204.91606399999998,200.0734632734268,4.842600726573181
1552942_at,-89.507976,94.11199322949017,-4.604017229490168
1552943_at,-195.47156999999999,194.4626561766265,1.00891382337349
1552944_a_at,-145.349716,152.19415794830235,-6.844441948302347
1552946_at,-251.46087200000002,252.73374157614566,-1.272869576145638
1552947_x_at,-217.918475,221.08053450295833,-3.1620595029583285
1552948_at,-182.83105600000002,184.19174798532515,-1.3606919853251327
1552950_at,-186.930951,191.59900786063665,-4.6680568606366535
1552952_at,-196.514174,197.881265958594,-1.3670919585940169
1552953_a_at,-154.85935700000002,154.73196864115803,0.12738835884198352
1552954_at,-208.011593,213.85230846387748,-5.840715463877473
1552955_at,-152.23678600000002,151.95848666920088,0.27829933079914326
1552957_at,-185.74326499999998,188.0219172262797,-2.2786522262797178
1552960_at,-185.397278,185.46554436148162,-0.06826636148161924
1552961_at,-173.56981000000002,173.75837615513902,-0.1885661551390001
1552964_at,-182.537776,183.1272023217133,-0.5894263217132902
1552965_a_at,-201.233621,203.9354211980031,-2.701800198003099
1552967_at,-107.731183,107.93015725729384,-0.1989742572938411
1552969_a_at,-222.32041800000002,216.39288340616187,5.927534593838146
1552970_s_at,-209.400582,206.43353471353777,2.967047286462247
1552971_at,-196.162856,199.03730414326972,-2.874448143269717
1552972_at,-197.658273,201.5057216073223,-3.847448607322292
1552973_at,-137.089664,137.11810851892872,-0.028444518928722573
1552974_at,204.002847,218.20400089037275,-422.2068478903727
1552975_x_at,-136.6455,210.7080780664255,-74.06257806642549
1552976_at,-122.18448000000001,122.64248570824587,-0.45800570824586373
1552977_a_at,-171.352531,176.03898118217234,-4.6864501821723366
1552978_a_at,-158.534754,157.40136469307765,1.1333893069223393
1552979_at,-180.953774,186.6967703987846,-5.742996398784584
1552980_at,-190.189166,197.28795960685343,-7.098793606853434
1552982_a_at,-178.15031299999998,178.03307421667876,0.11723878332122695
1552985_at,-206.245955,205.00422781546968,1.2417271845303333
1552986_at,-181.55336599999998,180.03553886678787,1.5178271332121085
1552987_a_at,-201.756421,198.81980347796377,2.936617522036215
1552988_at,-198.042596,195.3587331807197,2.683862819280307
1552990_at,-136.767772,145.21397029512408,-8.446198295124077
1552991_at,-161.481295,161.73755397798584,-0.2562589779858513
1552993_at,-192.420338,188.69894630890056,3.721391691099427
1552995_at,-182.99735,187.35422433853003,-4.3568743385300195
1552997_a_at,-165.905201,166.70376193877118,-0.7985609387711747
1552998_at,-193.753178,195.55970398479224,-1.8065259847922448
1552999_a_at,-179.540941,182.44412679500775,-2.9031857950077438
1553002_at,-181.235077,181.34070896158417,-0.10563196158418009
1553003_at,-168.21756499999998,166.56476552492154,1.6527994750784387
1553004_at,-185.323715,186.68405366054427,-1.3603386605442722
1553006_at,-195.168568,197.21125139396668,-2.0426833939666835
1553007_a_at,-160.8743,167.04970557517223,-6.1754055751722206
1553009_s_at,-102.515813,107.22415927244222,-4.708346272442228
1553011_at,-184.41657,183.22066813688326,1.1959018631167453
1553013_at,-185.04216399999999,185.02574140952945,0.0164225904705404
1553015_a_at,-161.598166,163.41288467846084,-1.8147186784608493
1553016_at,-191.58928999999998,195.7205025286877,-4.131212528687712
1553019_at,-146.704373,154.1681045825208,-7.463731582520808
1553020_at,-211.16963700000002,204.3844676467728,6.785169353227218
1553021_s_at,-165.177228,169.7196738479918,-4.542445847991786
1553022_at,-197.919317,201.67154498741917,-3.752227987419161
1553023_a_at,-128.076571,126.71289619454562,1.3636748054543801
1553024_at,-196.965297,200.50856069001048,-3.543263690010491
1553025_at,-203.895487,207.9459146830439,-4.050427683043893
1553027_a_at,-177.402149,186.10188920880697,-8.699740208806958
1553028_at,-187.152284,188.7691647173615,-1.6168807173614823
1553030_a_at,-186.08312,186.46964034176085,-0.3865203417608427
1553031_at,-179.651026,181.07186110303275,-1.4208351030327435
1553032_at,-194.65348500000002,202.0003813186633,-7.346896318663283
1553033_at,-195.493722,201.12959488921166,-5.635872889211669
1553034_at,-174.627048,178.24684762235245,-3.6197996223524456
1553036_at,-199.23298,197.90507476985582,1.3279052301441823
1553037_a_at,-179.731607,185.46727058065696,-5.735663580656961
1553039_a_at,-154.50173999999998,157.69319634530814,-3.191456345308154
1553041_at,-129.659907,134.20279973326808,-4.542892733268076
1553042_a_at,-172.373297,180.16059023707655,-7.78729323707654
1553043_a_at,-158.883499,158.18085232840434,0.7026466715956587
1553044_at,-166.357098,171.11172743033987,-4.754629430339861
1553045_at,-167.200164,177.17140884130362,-9.971244841303616
1553046_s_at,-123.17378400000001,126.15318413516111,-2.9794001351611
1553047_at,-113.92289299999999,112.76899930187362,1.1538936981263674
1553048_a_at,-169.66735500000001,168.44885154713134,1.2185034528686742
1553051_s_at,-161.529146,169.41931082763045,-7.890164827630457
1553052_at,-183.004615,190.50672340750117,-7.502108407501169
1553053_at,-184.667225,191.18987509865332,-6.522650098653315
1553055_a_at,-133.228566,133.61339564668546,-0.3848296466854606
1553057_at,-158.854892,157.64249979048114,1.2123922095188675
1553058_at,-182.25249399999998,183.502656303952,-1.2501623039520098
1553059_at,-192.192419,197.38011570328825,-5.187696703288253
1553060_at,-162.547426,161.72524655975903,0.8221794402409728
1553061_at,-173.92493000000002,181.64494769384524,-7.720017693845222
1553062_at,-190.293035,189.239908084585,1.0531269154149925
1553063_at,-171.475926,168.88892987972702,2.586996120272971
1553064_at,-177.314335,177.24118199379828,0.07315300620172138
1553066_at,-183.84503600000002,183.6403546104848,0.20468138951522974
1553067_a_at,-152.079345,161.09644211835518,-9.017097118355196
1553069_at,-175.97726699999998,176.50754085505534,-0.5302738550553556
1553070_a_at,-167.681758,172.42924775682678,-4.747489756826781
1553071_a_at,-197.82442700000001,196.04709480345085,1.7773321965491675
1553072_at,-173.000264,180.25022039871317,-7.249956398713181
1553074_at,-201.246571,202.68700291789415,-1.4404319178941591
1553075_a_at,-213.03986600000002,208.92223255972849,4.117633440271533
1553076_at,-206.33515500000001,207.9332837607608,-1.5981287607607726
1553077_at,-197.827774,195.61465348301357,2.213120516986436
1553078_at,-182.073026,188.14831122548534,-6.075285225485345
1553079_at,-189.662298,188.8237820527306,0.8385159472693999
1553080_at,-172.935011,172.57473070025256,0.36028029974744413
1553081_at,-173.408374,182.0264549750877,-8.618080975087679
1553082_at,-188.004167,188.97411016972964,-0.9699431697296461
